,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103461063040791,0.130786101812305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2,2026-Q3,2026-Q4,2027-Q1,2027-Q2,2027-Q3,2027-Q4,2028-Q1,2028-Q2,2028-Q3,2028-Q4,,,,,,2009-FY,2010-FY,2011-FY,2012-FY,2013-FY,2014-FY,2015-FY,2016-FY,2017-FY,2018-FY,2019-FY,2020-FY,2021-FY,2022-FY,2023-FY,2024-FY,2025-FY,2026-FY,2027-FY,2028-FY,2029-FY,2030-FY,2031-FY,2032-FY,2033-FY,2034-FY,2035-FY
,,,,,,,,Abs change Q/Q in bp,,,,,,,,,,-406.027011565258,311.601464045286,48.589450619605,-2407.11693144956,1375.82682179915,-65.2271383826775,16.438225948221,1601.7076344794,-1208.38674030034,19.0752522345572,90.4168404886785,599.361729627694,-854.02208887061,64.3969554094559,-190.08605534262,-535.083209396194,310.978438605181,47.1962825093719,-410.985861895221,887.526513089993,1161.79062509206,-2566.64431109087,412.327083684489,367.141830106224,-2440.71211474394,2070.78632617348,1076.24799226106,619.730747980871,2375.25564330326,-3338.00082433753,-1699.08232256672,-1266.58865853392,-762.28369505505,-513.045378698771,-530.701336322225,1298.36791447225,541.641808400621,1512.14376040193,1644.61184129516,-2445.88531006473,-588.945344486724,-137.078471999899,-84.1830852145797,318.194700499046,158.304029005094,32.9011242224175,-557.45497896682,48.9906758453573,-125.672155830172,-274.043051871486,183.932533440381,6.85348353434589,-20.0810543873398,125.391014448097,-370.118574824674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NFL Sunday Ticket Cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.125,1329.375,,,460.85,1382.55,,,479.284,1437.852,,,498.45536,1495.36608,,,518.3935744,1555.1807232,,,,,,,,,,,,,,,,,,,,,,,,1772.5,1843.4,1917.136,1993.82144,2073.5742976,2156.517269504,2243.050992896,,,,,,
,,,,,,,,% of YT Ad Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0373373118956662,0.0998990258808172,,,0.0330577186824826,0.088119011370286,,,0.0282096476389437,0.0782654751802687,,,0.0261533228636293,0.0707878088713782,,,0.0236004454846154,0.0657645806382389,,,,,,,,,,,,,,,,,,,,,,,,0.0378799571357095,0.0330735745604059,0.0287742466321117,0.0261733690001175,0.0239731005975304,0.0221739973445908,0.0207973295204909,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"YouTube revenue, net of content expense",,,,,138.690256882534,159.248194512409,199.865811653733,244.377581952347,215.989520604692,241.539554837345,309.374136812109,379.461734634198,375.6571119893,379.755788843695,484.218758095349,594.593293613241,493.284896311644,563.592669915911,719.549025362825,888.941698633569,639.963130305612,685.272606552479,887.324951859603,1104.56808859835,846.352607905612,895.891854486734,1171.39068326156,1391.60142984269,1068.47125,1274.85,1288.3,1645.42875,1251.05906111285,1063.94448374377,1546.62021887469,2292.80564150561,1665.63075871427,2070.44335040153,2106.38531708878,2705.14790877604,1817.12778913853,1974.63065949737,1785.45915485621,2132.41202521505,1068.09996096236,1400.43239128465,981.389821606939,551.672251929229,1122.54873493498,1272.15409293086,792.727379747825,461.182737743698,639.364465430175,887.745448390744,437.175317538986,-159.161699500446,380.301479447824,559.87875184885,-108.136442282286,-492.209258407178,184.572861326262,362.329401491632,-211.153034014586,-860.603930265002,,,,,,,,,,36.5849670152098,90.179770589926,197.793120790236,435.426984057509,742.181845001023,1146.36494688834,1834.22495254158,2665.36829022395,3319.10759646465,4305.23657549659,5277.05,6154.42940523692,8547.60733498062,7709.62962870718,4001.59442578319,3648.61294535737,1805.12353185946,339.834530607215,-524.854701461693,-1184.94744041497,-1593.85989323906,573.248942037943,713.923609735997,1052.49477366371,1566.90109614354,2234.76598095712,3034.98447389499
,,,,,,,,Period-to-period addition,,,,,NA,20.5579376298744,40.6176171413246,44.5117702986134,-28.3880613476547,25.5500342326529,67.8345819747644,70.0875978220889,-3.80462264489762,4.09867685439411,104.462969251655,110.374535517891,-101.308397301596,70.3077736042666,155.956355446914,169.392673270744,-248.978568327957,45.309476246867,202.052345307124,217.243136738742,-258.215480692734,49.5392465811221,275.49882877483,220.210746581122,-323.130179842685,206.37875,13.4499999999998,357.12875,-394.369688887155,-187.114577369077,482.675735130923,746.185422630923,-627.174882791347,404.812591687258,35.9419666872582,598.762591687258,-888.020119637507,157.50287035884,-189.171504641161,346.95287035884,-1064.31206425269,332.332430322291,-419.042569677714,-429.71756967771,570.876483005755,149.605357995873,-479.426713183032,-331.544642004126,178.181727686477,248.380982960569,-450.570130851758,-596.337017039432,539.46317894827,179.577272401026,-668.015194131136,-384.072816124892,676.78211973344,177.75654016537,-573.482435506217,-649.450896250417,,,,,,,,,,,53.5948035747162,107.61335020031,237.633863267273,306.754860943514,404.183101887322,687.860005653241,831.143337682364,653.739306240697,986.128979031948,971.813424503409,877.379405236918,2393.1779297437,-837.977706273443,-3708.03520292399,-352.98148042582,-1843.48941349791,-1465.28900125224,-864.689232068908,-660.092738953281,-408.912452824086,2167.108835277,140.674667698055,338.571163927714,514.40632247983,667.864884813578,800.218492937871
,,,,,,,,% change Y/Y,,,,,NA,NA,NA,NA,0.557351795718625,0.5167490945621,0.547909240966628,0.552768186028589,0.739237676613188,0.572230225808879,0.565155908263359,0.566938743339772,0.313125402310216,0.484092373238008,0.485999898461464,0.495041582510332,0.29734993933668,0.2159004953963,0.233168165869142,0.242565277673693,0.32250213774259,0.307351039455457,0.320137206562976,0.259860251447763,0.262442202008504,0.422995413581895,0.0998038642521217,0.182399439030477,0.170886966881743,-0.165435554187734,0.200512472929202,0.393439637848563,0.331376599624842,0.946006941185621,0.361927958384879,0.17984178850836,0.090954750704298,-0.0462764126753673,-0.152358715961864,-0.211720727618227,-0.412204266894885,-0.290787679939538,-0.450343168625455,-0.741291905407637,0.0509772268164521,-0.0915990655115619,-0.192240063739602,-0.164027670177508,-0.430435004260901,-0.302171448157268,-0.448517449115917,-1.34511634212315,-0.40518827678052,-0.369325122574532,-1.24735257903174,2.09251069793835,-0.514666991056014,-0.352843092731889,0.952653791433033,0.748451325458555,,,,,,,,,,,1.46494060121565,1.19332029230435,1.20142633028825,0.704492078292968,0.544587697219628,0.600035797954522,0.453130536977318,0.245271660445007,0.297106662068541,0.225728228277749,0.166263235185741,0.388854558589509,-0.0980365233723436,-0.480961522343037,-0.0882102089485831,-0.505257598190468,-0.811738906169401,-2.54444193921049,1.25766757373985,0.345089105961429,-1.35966081113502,0.245398913773736,0.474240043767309,0.488749526697594,0.42623295526267,0.358077087156637
,,,,,,,,% of total net advertising revenue,,,,,0.0155134515528562,0.0176003751671539,0.0209239752568816,0.0227349131967947,0.0200640520766086,0.0215564082853498,0.0269677594850165,0.0299118504362445,0.0308852348918277,0.0300297160243314,0.0366416010666174,0.0395788653140678,0.0346602653394916,0.0371566897360173,0.0460099127414045,0.0506490626536134,0.0380312130262229,0.0388719370464824,0.0476697018157798,0.0530158332209908,0.0411972910736405,0.0412824285397326,0.0522765360674801,0.0554820759844783,0.04503187297172,0.0504771143490656,0.0489736181859652,0.0559042146570177,0.0475488982217645,0.0459131093834967,0.0534626229345878,0.0641649355359364,0.0476275522908117,0.0523963899886505,0.0505953429354531,0.0565788485898109,0.0425846075587292,0.044802619673671,0.0418571632327507,0.0462391748208915,0.0249398734667934,0.0307071962304226,0.0208784133944674,0.0107056383910506,0.0230441306208812,0.0248326942343371,0.0152052820513633,0.00800483810500579,0.0120323779180265,0.015674855626216,0.0073715191977032,-0.00242303194696738,0.00616044544706028,0.0085951641845537,-0.00163016707117456,-0.00671243106236882,0.00274020432513183,0.00511767241848856,-0.00286369374328073,-0.010580194144822,,,,,,,,,,0.00218817411285772,0.00431090255700206,0.00713539396790172,0.0133036047680265,0.0193836831727395,0.0248518242041351,0.0345773550349989,0.0425845708615426,0.044910460678772,0.0479772282330929,0.0503910353125418,0.0539171710374163,0.0521414945006168,0.0439250084248178,0.0214024486721499,0.0174000331220247,0.00768906579711395,0.0012750128966567,-0.0017898925513194,-0.00368136675355336,-0.00453765903084918,0.00150027114078511,0.00171034167030542,0.00231508635622871,0.00317059448071249,0.00416316940325546,0.00520612006703386
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Desktop ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Desktop ad impressions,,,,,264969.706725,278292.84155,272731.566725,279384.05665,321700.542,309946.7928,338980.625,385137.1538,347608.3856,362853.141,394420.271,471864.41835,470655.16415,506221.44615,544288.0072,555718.60585,522071.4195,530147.60685,605314.4965,618964.27215,552823.789015074,573342.713136321,662014.184506867,688099.440057774,633528.808112406,676133.674756571,708914.431853433,756741.533684499,662511.937846025,736250.839558161,869859.80462386,978044.3497842,808122.405075901,1038588.53831699,998387.714042396,1092791.60880653,866301.727578612,1126067.86281937,976862.262943864,956033.19936361,796029.888403116,1008160.5561251,914771.554531674,941215.561597436,787176.263178398,1049200.67627171,953321.65792197,986539.090371122,807664.470497284,1120952.80908779,995010.85199671,1013581.37551568,860588.928439037,1145954.45262381,1009592.90758632,1013911.24835963,918310.87603715,1220265.75933835,1070636.10712006,1070860.21860961,,,,,,,,,,118046.117006806,242518.055645069,534567.561895878,935638.94415,1095378.17165,1355765.1136,1576746.21595,2076883.22335,2276497.795,2476280.12671604,2775318.44840691,3246666.93181225,3937890.26624182,3925265.05270545,3660177.56065732,3776237.6877432,3937209.50709746,4030047.5370088,4280072.96110517,4383879.27373688,4462605.9074682,4516827.26080885,4547403.68803756,4555411.89271033,4542082.70143978,4508747.06799349,4456790.49359121
,,,,,,,,% change Y/Y,,,,,NA,NA,NA,NA,0.214103098713388,0.113743318274728,0.242909389149662,0.378522305166765,0.0805340377698212,0.170694936773032,0.163548126091277,0.225185401341563,0.353981042021214,0.395113859989984,0.379969659825116,0.177708223462194,0.109244005519109,0.0472642178279232,0.112121686483486,0.113808797535692,0.0589045260216048,0.0814775087696333,0.0936698003016803,0.111694924922936,0.145986878099292,0.17928362786362,0.0708447771122938,0.0997560666826911,0.0457487163369466,0.0889131351477712,0.22703074664405,0.292441746949186,0.219785424098603,0.410644962986079,0.147757039393392,0.117323165404155,0.0719932056545907,0.0842290486318418,-0.0215602123261084,-0.125145918344192,-0.0811170484121192,-0.10470710566152,-0.0635613747889839,-0.0154990828519739,-0.0111222271345595,0.0407079208735894,0.04214178195564,0.0481542492739517,0.0260274709455295,0.0683874252455137,0.0437304594187162,0.0274112657151659,0.0655277777777774,0.0223039215686276,0.014655172413794,0.000325452747965915,0.0670726123595509,0.0648466494845363,0.0604631818181811,0.0561676086956515,,,,,,,,,,,1.05443484118233,1.2042381977457,0.750272577018511,0.170727424824239,0.237714196511486,0.162993648481796,0.317195628783332,0.096112563964007,0.0877586317697423,0.120761103909294,0.169835819624916,0.212902447016252,-0.00320608566586977,-0.0675336540306804,0.031708878917075,0.0426275654937556,0.0235796519702545,0.062040316348712,0.0242533979151836,0.0179582120801007,0.0121501549688514,0.00676944799151746,0.00176104986980374,-0.00292601230897993,-0.00733928368052961,-0.0115235061135067
,,,,,,,,% change Q/Q,,,,,NA,0.0502817283895305,-0.0199835353077193,0.0243920790133831,0.151463493863618,-0.0365363052450189,0.0936736010000747,0.136162734374568,-0.0974426066914554,0.0438561209439363,0.0869969870262193,0.196349308197702,-0.00256271537537944,0.0755676017371072,0.075197448348959,0.0210010114108574,-0.060547165410334,0.015469506753951,0.141784832523572,0.0225498905592458,-0.106856705808211,0.037116572276682,0.154657012880642,0.0394028650161586,-0.0793063164544726,0.0672500857081868,0.048482657085027,0.0674652675725951,-0.124520185088401,0.11130199699024,0.181472071591634,0.124370093416514,-0.173736441241946,0.285187159511368,-0.0387071711187382,0.0945563466340151,-0.20725807134928,0.299856420657066,-0.132501428024003,-0.0213224160358938,-0.167361668053999,0.266485807646657,-0.092633064273381,0.0289077714919768,-0.163659957085284,0.332866252896566,-0.0913829170320822,0.0348438873418215,-0.181315288587852,0.38789416897045,-0.112352595104843,0.0186636391771073,-0.150942441102775,0.33159330169676,-0.118993861165492,0.00427730894389633,-0.0942886988157493,0.328815536416438,-0.1226205448061,0.000209325547745332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Blended Desktop CPM,,,,,0.93440673,1.02843792,1.3019832,1.5584319,1.041983028,1.15827728533568,1.41516082390504,1.56008621410331,1.18627771547114,1.27212243104666,1.55236113116666,1.73593927300256,1.22756990555631,1.32151035921952,1.61524611826901,1.96244567430265,1.35166613134113,1.3970179824676,1.71129304993772,2.0649560974727,1.58866454083214,1.59139440612459,1.93327395842106,2.09677367665999,1.61004707620688,1.81172260525078,1.93563152791786,2.16276698208966,1.5983932628538,1.54151948143287,1.81594088566761,2.30184772426025,1.76280868802651,1.70486716318201,2.05857790576161,2.34906382475166,1.7705796026079,1.71361096088308,1.93328227090829,2.15616701892647,1.89084095429965,1.763501655349,1.93901701328782,2.29910791977633,2.04265221727996,1.69459202161235,1.84086442603519,2.22502764257945,2.02772108403419,1.72845747393028,1.89965165614884,2.29929744841493,2.12182898085842,1.91263650677883,1.89563833209155,2.22477731571744,2.11827769601372,1.88932268328682,2.03842449288699,2.26976395625573,,,,,,,,,,0.67225,0.7875,0.865875,0.99342,1.20897911499379,1.28650256319812,1.45024884821651,1.53865673182194,1.63831769552682,1.81853582470509,1.88753034404192,1.8388574194336,1.97900464821535,1.89073825082067,1.96779568657546,1.94196894684633,1.97868007354627,2.0386999816556,2.07780118066314,2.10825437480657,2.1442389198148,2.18177183291369,2.22090264742985,2.26167710894587,2.30413819308245,2.34832734932735,2.3942851593111
,,,,,,,,% change Y/Y (inc. FX),,,,,NA,NA,NA,NA,0.115127914371935,0.126249103432203,0.08692710006169,0.00106152479509136,0.138480842387713,0.0982883348851922,0.0969503288559286,0.112720090280604,0.0348081984063635,0.0388232507874446,0.0405092512559191,0.130480601955798,0.10109096453337,0.0571373676500515,0.0594627224807327,0.0522360565249664,0.175337980286494,0.139136665451975,0.129715310005736,0.0154083562484633,0.0134594401934198,0.138449776044359,0.00121946994968525,0.0314737380406189,-0.00723818174344049,-0.149141553477782,-0.0618354477719232,0.064306854747807,0.102862936796392,0.105965369699585,0.133615043313925,0.020512260647729,0.00440825747806728,0.00512872667730324,-0.0608651411747133,-0.0821164600947257,0.067922024807362,0.0291143646981622,0.00296632440374789,0.0662939835342742,0.0802876956071323,-0.0390754573593065,-0.0506197658813693,-0.0322213135623861,-0.00730967960157847,0.0199844280428716,0.031934578821897,0.0333792733241622,0.0464106713518027,0.106556878388076,-0.00211266315290293,-0.0324099575497977,-0.00167369042308974,-0.0121893644764082,0.075323524734753,0.0202207385972846,,,,,,,,,,,0.171439196727408,0.0995238095238096,0.147301862278042,0.216986888721579,0.0641230665136199,0.127280185599739,0.0609604922039098,0.0647714084913953,0.110001942645392,0.0379395986592777,-0.0257865653720255,0.0762142987817489,-0.0446014098422022,0.0407552106809839,-0.0131247059363575,0.0189040750417535,0.0303333059809718,0.0191794768035389,0.0146564524203974,0.017068407606899,0.017504072308387,0.0179353376580624,0.0183594096585933,0.0187741583308381,0.019178170987125,0.0195704444684475
,,,,,,,,% change Q/Q,,,,,NA,0.100631969977357,0.265981324375904,0.196967748892612,-0.331390079990021,0.111608590745376,0.221780692604114,0.102409130997819,-0.23960759043501,0.0723647712976134,0.220292240181178,0.118257368179489,-0.292849741550553,0.0765255430570726,0.222272763130642,0.214951487644319,-0.311233860360775,0.0335525541958135,0.22496136156745,0.20666422244153,-0.230654568018898,0.00171833966345991,0.214830183504933,0.0845714170652092,-0.232131205132464,0.125260641147854,0.0683928777551059,0.117344365854653,-0.260949849849548,-0.0355818450581999,0.178020068860669,0.267578555242453,-0.23417667057319,-0.0328688673013989,0.207471145094627,0.141109995486215,-0.246261602621593,-0.0321751372493569,0.128192054696009,0.115288259439461,-0.123054504728918,-0.0673453251904053,0.0995266193294724,0.185707966470052,-0.1115457435862,-0.170396209752778,0.0863171799213811,0.20868631666247,-0.0886760032862014,-0.147586180594678,0.0990444860811577,0.210378461215508,-0.0771837796274905,-0.0985906385324961,-0.00888730013624695,0.173629630744353,-0.047869788563255,-0.108085456952958,0.0789181281308595,0.113489346392763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Premium ad impressions,,,,,4901.9395744125,6679.0281972,10909.262669,15366.12311575,9007.615176,10848.137748,16949.03125,21567.6806128,12861.5102672,15965.538204,23270.795989,30199.3227744,18355.55140185,22779.96507675,33201.5684392,41401.036135825,23493.2138775,25977.23273565,38740.127776,47041.2846834,29299.6608177989,32107.191935634,49651.063838015,52983.6568844486,34844.0844461823,47329.35723296,53168.5823890075,60539.3226947599,36438.1565815314,41230.047015257,59150.4667144225,83133.769731657,49295.4667096299,62315.3122990195,77874.2416953069,93980.0783573617,54577.0088374526,73194.4110832589,75218.3942466775,79350.7555471797,58906.2117418306,71579.3994848819,69522.6381444072,80003.3227357821,59825.3960015583,71345.6459864765,67685.8377124599,79317.7428658382,61059.4339695947,76392.9339393327,71143.2759177648,82100.0914167703,62822.9917760497,84800.6294941622,69359.03275118,75536.3880027925,65659.2276366562,87249.0017926923,79227.0719268841,80314.5163957211,,,,,,,,,,767.299760544241,2425.18055645069,6682.09452369847,18712.778883,37856.3535563625,58372.4647868,82297.1672346,115738.121053625,135251.85907255,164041.573475896,195881.34676291,219952.440042868,283465.099061318,282340.569714569,280011.572106902,278174.622566333,290695.735243462,292519.042024184,312449.817751954,321627.92644797,329859.317379221,336371.162897323,341188.071565331,344352.337680147,345919.84419023,345956.398125416,344534.540712535
,,,,,,,,% change Y/Y,,,,,NA,NA,NA,NA,0.837561446701344,0.624209005817311,0.553636736437077,0.403586347078887,0.427848549910121,0.471730777657525,0.372986788787707,0.4002118872475,0.427169206454793,0.426820993171575,0.426748292361561,0.37092597887396,0.279896929445126,0.140354370523739,0.166816195654805,0.136234478022988,0.247154219536557,0.235974295736724,0.281644297228532,0.126322489724553,0.189231665952096,0.474104534829525,0.0708447771122938,0.142603705644354,0.0457487163369468,-0.128869491881783,0.112507876957272,0.37321935613351,0.35285292490936,0.511405317485085,0.316544839304185,0.130468143820674,0.107140523872774,0.174581469351162,-0.0341043121680814,-0.155664083983348,0.0793228320238599,-0.0220646846456606,-0.0757229153761401,0.00822383081424349,0.0156041991591012,-0.00326565324782957,-0.0264201773835467,-0.00856939245146215,0.0206273263616057,0.070744162212967,0.0510806739216649,0.0350785139667718,0.0288826425631978,0.110058550199243,-0.0250795755968161,-0.0799475774108217,0.0451464627905189,0.0288721005154642,0.142274751885668,0.0632559819083742,,,,,,,,,,,2.16066898643436,1.75529774718212,1.80043612322962,1.02302147602214,0.541946312919232,0.409862810062634,0.406343923402572,0.168602512649084,0.212860027217101,0.194095756413185,0.122886092411307,0.288756328441147,-0.00396708219273978,-0.00824889462403999,-0.0065602629446605,0.045011700066723,0.00627221716615489,0.0681349685471806,0.0293746649047595,0.0255928986707017,0.0197412811311177,0.0143202188514537,0.00927425774382762,0.0045520425987029,0.000105671691866593,-0.00410993240935798
,,,,,,,,% change Q/Q,,,,,NA,0.362527647640472,0.633360774487134,0.408539108643402,-0.413800403123976,0.204329618443726,0.562390858571535,0.272502262499516,-0.403667436563997,0.241342414095492,0.457564141694249,0.297734842790728,-0.392186654681872,0.241039540465893,0.457489874428589,0.246960251641129,-0.432545267697517,0.105733462909858,0.491310801663442,0.214277995039104,-0.377150071155726,0.0958212839149846,0.54641564225086,0.0671202747499229,-0.342361654610338,0.358318290901329,0.123374275448243,0.138629618744102,-0.398107627248276,0.131507487844608,0.43464465836127,0.405462616770643,-0.40703438724422,0.264118517552166,0.24968067754564,0.206818536032376,-0.419270447616333,0.341121703852528,0.0276521544946424,0.0549381749223483,-0.257647752240915,0.215141788417738,-0.0287339842926332,0.150752112852869,-0.252213608688019,0.192564542065348,-0.0512968692540859,0.171851387919471,-0.230191987776637,0.251124174806033,-0.0687191570065486,0.154010556270569,-0.234799977783983,0.349834305829592,-0.182092949487423,0.0890634572972384,-0.130760294836591,0.328815536416438,-0.0919429414776418,0.0137256677848769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total,,,,,0.0185,0.024,0.04,0.055,0.028,0.035,0.05,0.056,0.037,0.044,0.059,0.064,0.039,0.045,0.061,0.0745,0.045,0.049,0.064,0.076,0.053,0.056,0.075,0.077,0.055,0.07,0.075,0.08,0.055,0.056,0.068,0.085,0.061,0.06,0.078,0.086,0.063,0.065,0.077,0.083,0.074,0.071,0.076,0.085,0.076,0.068,0.071,0.0804,0.0756,0.06815,0.0715,0.081,0.073,0.074,0.0687,0.0745,0.0715,0.0715,0.074,0.075,,,,,,,,,,0.0065,0.01,0.0125,0.02,0.0345600766348469,0.0430549983926065,0.0521943014050713,0.0557268313174296,0.059412251296536,0.0662451601117694,0.0705797732420039,0.0677471525913788,0.0719840015582371,0.0719290457901608,0.0765021826035716,0.0736644897828396,0.0738329354126154,0.0725845140380898,0.0730010494193246,0.0733660546664212,0.0739163000764194,0.0744706723269925,0.075029202369445,0.0755919213872158,0.0761588607976199,0.0767300522536021,0.0773055276455041
,,,,,,,,Abs change Y/Y in bp,,,,,,,,,95,110,100,10,90,89.9999999999999,89.9999999999999,80,20,10,20,105,60,40,30,15,80,70,110,10,20,140,0,30,0,-140,-69.9999999999999,50,60,40,99.9999999999999,9.99999999999987,20,50,-10,-29.9999999999999,110,59.9999999999999,-10,20,20,-29.9999999999999,-50,-46.0000000000001,-3.99999999999998,1.49999999999997,5,6.00000000000003,-26.0000000000001,58.4999999999999,-28,-65.0000000000001,-15,-25,53,5,,,,,,,,,,,,-4053.71239252236,451.383760474973,145.600766348469,84.949217577596,91.3930301246482,35.3252991235829,36.8541997910632,68.3290881523349,43.3461313023445,-28.3262065062508,42.3684896685833,-0.549557680763202,45.7313681341076,-28.3769282073203,1.6844562977586,-12.484213745256,4.16535381234776,3.65005247096609,5.50245409998165,5.54372250573143,5.58530042452446,5.62719017770844,5.6693941040413,5.71191455982154,5.75475391902017
,,,,,,,,Abs change Q/Q in bp,,,,,,,,,,,,-1500.5038935819,242.622028312334,438.822277474047,-987.439888698185,272.25098459793,269.573192072934,-3.48213283218657,-0.727008100140925,-558.223134876006,-910.29049428834,-1395.42558921387,264.618251310664,-305.817176318173,1109.19741513569,-111.799237998331,456.700014918079,-1553.21807503978,629.091762275427,2848.72868877429,-4032.59757717231,717.589285320606,-968.549893074076,-1746.1820821873,2413.77368839055,2607.11479176238,-203.664312241503,1585.52392575726,-1948.604781809,-1860.76695483511,-233.276199479,674.409454783877,-2086.85781519243,-1215.59771815267,2349.86916007208,-1013.87516669521,-536.582307304795,839.467461903836,73.8036834485767,-188.698524069307,-231.545241357172,178.507849320846,291.967188130678,501.168358513613,-196.63488291302,-160.021599548932,-61.9587140357392,811.759076360457,-1351.3812579606,-548.680018140056,1250.94040201341,-162.743622750547,1134.02651370204,-790.18769977294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Non-premium ad impressions,,,,,260067.767150588,271613.8133528,261822.304056,264017.93353425,312692.926824,299098.655052,322031.59375,363569.4731872,334746.8753328,346887.602796,371149.475011,441665.0955756,452299.61274815,483441.48107325,511086.4387608,514317.569714175,498578.2056225,504170.37411435,566574.368724,571922.9874666,523524.128197275,541235.521200687,612363.120668852,635115.783173325,598684.723666224,628804.317523611,655745.849464426,696202.210989739,626073.781264493,695020.792542904,810709.337909438,894910.580052543,758826.938366271,976273.226017973,920513.472347089,998811.530449169,811724.71874116,1052873.45173611,901643.868697187,876682.443816431,737123.676661285,936581.156640216,845248.916387267,861212.238861654,727350.86717684,977855.030285236,885635.82020951,907221.347505283,746605.03652769,1044559.87514845,923867.576078945,931481.284098912,797765.936662987,1061153.82312965,940233.874835138,938374.860356839,852651.648400493,1133016.75754566,991409.035193171,990545.702213893,,,,,,,,,,117278.817246262,240092.875088618,527885.467372179,916926.165267,1057521.81809364,1297392.6488132,1494449.0487154,1961145.10229638,2141245.93592745,2312238.55324014,2579437.101644,3026714.49176938,3654425.1671805,3642924.48299089,3380165.98855042,3498063.06517687,3646513.771854,3737528.49498461,3967623.14335322,4062251.3472889,4132746.59008898,4180456.09791153,4206215.61647223,4211059.55503018,4196162.85724955,4162790.66986807,4112255.95287868
