,,,,,,,,,(USD millions),,,,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,,2001-12-31 00:00:00,2002-12-31 00:00:00,2003-12-31 00:00:00,2004-12-31 00:00:00,2005-12-31 00:00:00,2006-12-31 00:00:00,2007-12-31 00:00:00,2008-12-31 00:00:00,2009-12-31 00:00:00,2010-12-31 00:00:00,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,2021-12-31 00:00:00,2022-12-31 00:00:00,2023-12-31 00:00:00,2024-12-31 00:00:00,2025-12-31 00:00:00,2026-12-31 00:00:00,2027-12-31 00:00:00,2028-12-31 00:00:00,2029-12-31 00:00:00,2030-12-31 00:00:00,2031-12-31 00:00:00,2032-12-31 00:00:00,2033-12-31 00:00:00,2034-12-31 00:00:00,2035-12-31 00:00:00
,,,,,,,,,Foreign Exchange Rates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,(Headwind) Tailwind Calculation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Revenue by Geography (US $),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Canadian dollar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,,,,,,,,,,,,,,,,,,,,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,,,,,,,,
,,,,,,,,,Mexican peso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,,,,,,,,,,,,,,,,,,,,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,0.277777777777778,,,,,,,,
,,,,,,,,,Brazilian real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,,,,,,,,,,,,,,,,,,,,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,,,,,,,,
,,,,,,,,,Argentinean Peso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,,,,,,,,,,,,,,,,,,,,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Foreign Exchange (Headwind) Tailwind (Y/Y),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Canadian dollar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.113482357260195,-0.130101676019634,-0.184705340407067,-0.143731858030542,-0.0782152664993355,-0.0457539248916633,0.0140618127405061,-0.00963111849339837,0.0227644751449962,-0.0315389914633122,0.0465005022134,0.0437011701315437,0.0336367322818789,0.0412428529679287,-0.0384980429455314,-0.0306975466174584,-0.0270693344986084,-0.0404615225750561,-0.0215815677100001,-0.00111512046499984,-0.0114601752999999,-0.00398826439999989,0.0215232891317385,0.0233517397378751,0.0534239275246469,0.125076348829318,0.034116112198304,0.0175529840072812,-0.00227646389275316,-0.0460248522137773,-0.03917239639185,-0.0470866342959365,-0.071111674483458,-0.0696518495099588,-0.0295094537815126,-0.0110027489104928,0.0061037936681223,-0.00282442140038353,0.0038583428851604,-0.0316394382604879,-0.0584499475540168,-0.00858212014681936,-0.0183546021752145,0.00437574873020408,0.0536112211931412,0.00563172664233136,0.00416882505831251,0.0196013184367012,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.174960735661782,-0.00963111849339837,0.0437011701315437,-0.0306975466174584,-0.00111512046499984,0.0233517397378751,0.0175529840072812,-0.0470866342959365,-0.0110027489104928,-0.0316394382604879,0.00437574873020408,0.0196013184367012,0,,,,,,,,
,,,,,,,,,Mexican peso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.114215489566613,-0.165642779569805,-0.220768725909936,-0.162967599398482,-0.173328498919472,-0.161922819901693,-0.110698677135055,-0.188863259372126,-0.0953219161538513,-0.015864395119969,0.0586893518442928,0.100317220456124,0.0596675463335701,-0.0655889643571326,-0.0678727056234254,-0.085509803546677,-0.0208908387934599,0.0204418367675776,-0.0509922731330001,0.0392405131710001,-0.00698243444900004,-0.109902836796,-0.0794934821590474,-0.0300025450772333,-0.0606116469058662,0.104238044352396,0.0904404924760602,-0.0594693873432028,0.0101323087410528,0.0150645981942434,-0.00336213731570978,0.113723175965665,0.117096114519427,0.106921362229102,0.19655856763071,0.109173498781298,0.0726453337238677,0.0413258081686065,-0.143182536668053,-0.142529273150348,-0.168684069125877,-0.121225416740636,0.0536350644741337,0.105629502487137,0.188565602886201,0.12352008387118,0.0794327156963226,0.0608481640073406,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.206189067224073,-0.188863259372126,0.100317220456124,-0.085509803546677,0.0392405131710001,-0.0300025450772333,-0.0594693873432028,0.113723175965665,0.109173498781298,-0.142529273150348,0.105629502487137,0.0608481640073406,0,,,,,,,,
,,,,,,,,,Brazilian real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.183031083330742,-0.297422103675836,-0.385668119578419,-0.342651568700001,-0.281444076238944,-0.113659100377948,0.126306265075144,0.158566252053178,0.279106597005875,0.110768324335039,0.0277617394160294,0.0348784827679638,-0.0424011107288103,-0.129227548419334,-0.236317131303954,-0.156472703441349,-0.133724448602745,-0.0486280499955141,-0.015996731947,-0.082544277355,-0.161856649849,-0.270395133112,-0.237721391784952,-0.20796114454651,-0.206944382298984,0.0281130961961478,0.0663810386970971,-0.0519103100754526,0.093432633716994,0.102697907425768,-0.00638714329865053,0.0846175478065241,-0.0147058823529411,-0.0760491694666604,0.0470784344219803,0.0513481293266613,0.0540032469232783,-0.0254859082447479,-0.125783494056855,-0.173917443902933,-0.15333566329885,-0.0830767514936338,0.0433300769359284,0.11742961125993,0.117788251485655,0.0917982673731994,0.0339040745108754,0.0177330126843298,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.409352054955043,0.158566252053178,0.0348784827679638,-0.156472703441349,-0.082544277355,-0.20796114454651,-0.0519103100754526,0.0846175478065241,0.0513481293266613,-0.173917443902933,0.11742961125993,0.0177330126843298,0,,,,,,,,
,,,,,,,,,Argentinean Peso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0978370123880367,-0.101331738014869,-0.0947412587289103,-0.119344861551211,-0.439547225433526,-0.358150538248683,-0.376580010068804,-0.389387748281733,0.00613893376413577,-0.132155645123407,-0.141848386283261,-0.0872517985611511,-0.230768963110861,-0.353515578049865,-0.543758436927759,-0.539558106693675,-0.484497217347426,-0.443171618733863,-0.3474427058,-0.3698173337,-0.3716975966,-0.3455508098,-0.212827988338192,-0.263473053892216,-0.31055900621118,-0.276027397260274,-0.242185185185185,-0.194512195121951,-0.162162162162162,-0.212913907284768,-0.295391232100093,-0.39666919000757,-0.454623655913978,-0.498153422681652,-0.603639314697926,-0.536033709744877,-0.765936711356467,-0.732459550911274,-0.631874276818358,-0.642733638655082,-0.206740994753064,-0.25177126645518,-0.280554419139904,-0.304194513334659,-0.266912578678128,-0.173978597958961,-0.0876662558532977,0.00137636765566462,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.165256995740076,-0.389387748281733,-0.0872517985611511,-0.539558106693675,-0.3698173337,-0.263473053892216,-0.194512195121951,-0.39666919000757,-0.536033709744877,-0.642733638655082,-0.304194513334659,0.00137636765566462,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Foreign Exchange (Headwind) Tailwind (Q/Q),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Canadian dollar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0868140269295726,0.000320849420199831,-0.0618193299855686,-0.000863665507252698,-0.0169424184261037,0.0355478993269476,-0.00301063244622046,-0.0242078721118356,0.0152140179588562,-0.0194343005235436,0.0773277030769852,-0.026818063127552,0.0054242824672619,-0.0122187084128089,-0.00517665792859756,-0.0189228091767684,0.00918770280474668,-0.025815312265885,0.0143975647200001,0.0015992536816154,-0.00126405428780518,-0.0184519051425527,0.0403800475059382,0.00339204174820629,0.0280847744116499,0.0483116226128746,-0.0437326577391725,-0.0126789882041254,0.00805008944543828,0.0023450373938394,-0.0368637369585835,-0.0208114495798319,-0.0173650687227623,0.00392030567685597,0.00469339086615683,-0.0021388786966654,-0.000368574270820488,-0.0049885330106958,0.0114265372192108,-0.0374245900212056,-0.0280448641658494,0.0477108003652658,0.0014568283216061,-0.0151358115170451,0.0196013184367012,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Mexican Peso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0703752006420546,-0.0305545199617461,-0.0808551299675286,0.0104788104146527,-0.0818822213158618,-0.0171789724122049,-0.0246760462699585,-0.078336591119917,0.0239963142615238,0.0691418127007677,0.0492101690991491,-0.0420966088981677,-0.0138337911876775,-0.0572345903095738,0.0466458537509928,-0.0602214251242362,0.0558498858328118,-0.0174361507148665,-0.0266226190320001,0.0291338424032399,0.00888819279938935,-0.119273087148041,0.00663192799621015,0.0844651162790697,-0.0229481396264115,0.0352823309474379,-0.00594602683693324,-0.0646232900771786,0.0493562231759657,0.0403374233128835,-0.0239913509263354,0.04526504471119,0.0525342247998535,0.0308618057335335,0.055044695116341,-0.0310710080060895,0.0178713484019524,0.000762292265714892,-0.131894444293805,-0.0303322672721467,-0.0131760292089425,0.0578943981053737,0.0408430905731978,0.0175185783597713,0.0608481640073406,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Brazilian Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0990782763057314,-0.104382031280906,-0.123453908645241,-0.0705821350651338,-0.0151910150218397,0.104747466219663,0.113859638815016,-0.0439614820956228,0.0872711571253377,-0.0406440755300405,0.0306220431152058,-0.0373413866926212,0.00607913850429465,-0.127629825338524,-0.0961262072555488,0.0633063158514668,0.033211093479397,-0.0419347367534717,-0.0651240390639999,-0.008604446677553,-0.0561081195227537,-0.166002953152266,-0.0232576854981491,0.0301007937161848,-0.0548964193350574,0.0811893477770254,0.0130981579084695,-0.0841660657257649,0.0899887514060742,0.0903508771929824,-0.0871231839477545,-0.000285121824779688,-0.00982654463429167,0.0224668761455877,0.0345286738043757,0.00379143765840251,-0.00732592006312482,-0.0546439187303789,-0.0719456494648652,-0.0514768470144499,0.0174064749908873,0.0238047493654536,0.0559957101336628,0.0158892967261557,0.0177330126843298,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Argentinian Peso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0227187860553659,-0.0291545361739952,-0.0322049144586688,-0.0409244826127765,-0.378053969171484,0.111845041506739,-0.0599932874643397,-0.0606280345545115,0.0248142164781906,-0.040978924094241,-0.0704919923322519,-0.000864115107913621,-0.136323795415264,-0.194010438785397,-0.344021028337775,0.00833430302175242,-0.0330430544076444,-0.129397788351026,-0.23124632795,-0.0262390670553936,-0.0359281437125748,-0.093167701863354,-0.0753424657534246,-0.0888888888888889,-0.0975609756097561,-0.0477477477477478,-0.0321192052980132,-0.0315722594203607,-0.0613171839515519,-0.105430107526882,-0.133541679187451,-0.170770618020393,-0.151484734420745,-0.176831111987382,-0.31566731876884,-0.0293323874076621,-0.571938139263279,-0.0590964723640864,-0.0583836424244514,-0.0579661670230253,-0.0495496845717979,-0.112507957408287,-0.0946061051226274,-0.0889202365714114,0.00137636765566462,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Other International Currency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Updated 10/26/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Chinese yuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158891592588228,0.157010532030973,0.157520024890684,0.160598714577524,0.160738130067752,0.163012481083217,0.163412062160053,0.164117382134753,0.162733940617344,0.160069170370454,0.162781612189087,0.162733940617344,0.15949980860023,0.161329361684086,0.15683076638224,0.156296402936753,0.152739399458007,0.151860309289944,0.149738705958103,0.145201120395077,0.145585852246404,0.146606086685951,0.151586351164941,0.150825024194219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15850404579373,0.162665936449546,0.162426605898713,0.158489084900827,0.149884883775283,0.150825024194219,,,,,,,,,,,,,,,,,,
,,,,,,,,,Yen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123548325705213,0.0127526630939996,0.0127713940390387,0.0121256234965288,0.010838934036361,0.00990344144590245,0.0101921224250023,0.00976896400136766,0.0097976789102708,0.00982849280062902,0.00962602878182606,0.0084256645742933,0.00836505081768372,0.00805834304833741,0.00825184635062095,0.00811161583387411,0.008859357696567,0.00901672602677968,0.00966790738144729,0.00877616393874238,0.00893774858113241,0.00904281774200841,0.00908595311648192,0.00884329756307902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125356078997049,0.0102588434711142,0.00960279530732202,0.00819671401262905,0.00908003876088408,0.00884329756307902,,,,,,,,,,,,,,,,,,
,,,,,,,,,Indian rupee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204040012654562,0.0178070649387688,0.0179775280898876,0.0183840460307098,0.0183806638798027,0.0177038195601217,0.0151354639919517,0.0160025627144033,0.0161342378918514,0.0169233381413101,0.0164798964297837,0.0161147387447131,0.0161799225509175,0.0156577241541784,0.0150432513785523,0.0150026256845342,0.0146145440317797,0.014862155955766,0.0149320622524843,0.0146094289692851,0.0149882903981265,0.0154990724580087,0.0156430285904505,0.0153286098324325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0187528012912005,0.0171474219162868,0.0164465497950312,0.0154708809420456,0.0147545478023288,0.0153286098324325,,,,,,,,,,,,,,,,,,
,,,,,,,,,Korean won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000893874803358717,0.000847278119042576,0.000881348463148617,0.000923489026503119,0.000923510262507792,0.00088519075860848,0.000900860402762074,0.000944911740046465,0.000936768149882904,0.000980199960792002,0.000986241925144238,0.000902567805406381,0.000911120305327348,0.000902323482968644,0.000845487212005918,0.000863520647944445,0.000808603541683513,0.000839067027946554,0.000896860986547085,0.000855395479696803,0.000884368781782003,0.000893176214110058,0.000886839383366387,0.000899078444594291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000888204467151501,0.000913994124803959,0.000953667087132726,0.000880612912061589,0.000849981758968489,0.000899078444594291,,,,,,,,,,,,,,,,,,
,,,,,,,,,Canadian dollar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01528001498959,0.965437343116432,1.01332525753636,1.00669454895136,0.972715807945045,0.967539626069155,0.947957781373066,0.944554910141185,0.903383251581666,0.920937684014861,0.921871993833045,0.877001196141931,0.800865190682798,0.801122147814887,0.751597313400371,0.750948184725444,0.738225306363502,0.764467665234717,0.762166134077675,0.74371571377595,0.755030618001621,0.740357126066901,0.797607242082332,0.782779355165154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00057466422512,0.970770348736522,0.910196904783429,0.776133209155875,0.752143704862961,0.782779355165154,,,,,,,,,,,,,,,,,,
,,,,,,,,,Australian dollar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0804492,0.96994997,1.0334492,1.0432492,1.0237494,0.95874995,0.89064998,0.91384995,0.89484996,0.93069995,0.9353,0.85349995,0.78274996,0.76544995,0.70894999,0.72459996,0.71424997,0.72445,0.75154996,0.73885,0.73885,0.74444998,0.79314995,0.75825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03576724877049,0.967489969726028,0.908871074767123,0.745437465,0.7322749825,0.75825,,,,,,,,,,,,,,,,,,
,,,,,,,,,Mexican peso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0781830264649545,0.0698016933890816,0.0754375377187689,0.077388299662974,0.0782598147590185,0.0779383741275773,0.0748951467944877,0.0763140322426786,0.0755044642014459,0.077709134708785,0.0764789109403082,0.0719437399953237,0.066880684858213,0.0648371776376574,0.0595947592130369,0.0602192413965372,0.0552883561450326,0.054338559000101,0.0529976982039716,0.0488460391894703,0.0500181640962916,0.0534765106298736,0.0561080987608021,0.0520609986226222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0760812702080056,0.0783879820769876,0.0758609372964325,0.0628829657763611,0.0528676631346439,0.0520609986226222,,,,,,,,,,,,,,,,,,
,,,,,,,,,Brazilian real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582445138473128,0.494156769159557,0.492841501828023,0.474383324211733,0.505791438417743,0.468922336285496,0.420663106398488,0.428586900558539,0.428082283408023,0.445821597265544,0.446917427267988,0.388191238065691,0.349729919321155,0.313224399942705,0.274555623486718,0.255176901386887,0.251300505244692,0.277623596428794,0.309233718844703,0.295639346250349,0.321440134089395,0.308375497001079,0.317818584765919,0.301813974421628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513946688236834,0.46504845216641,0.43202876354283,0.298171711034366,0.283449291692134,0.301813974421628,,,,,,,,,,,,,,,,,,
,,,,,,,,,Argentinean Peso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229555241998399,0.223651124285256,0.215691579676815,0.206878725911714,0.198196416573113,0.189304328174652,0.176405736298227,0.162965991474662,0.127024460274656,0.123800690099711,0.118941429838223,0.117260789367505,0.114596766581181,0.111255751004467,0.107672769060333,0.103266316695054,0.0642260757867694,0.0714094438989556,0.067125356603457,0.0630556781638187,0.0646203554119548,0.0619722827725854,0.0576037330905682,0.0569882204208626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.220133923260586,0.183537531726213,0.123710311039515,0.109197900835259,0.0664541386132502,0.0569882204208626,,,,,,,,,,,,,,,,,,
,,,,,,,,,Russian Ruble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0342289954710589,0.0298714815352723,0.0309370083529304,0.0323480725061342,0.0326769129702053,0.03131238111276,0.0300273302754701,0.0302296181334178,0.0278274451294263,0.028689675939782,0.0269601832602281,0.0202132542795654,0.0161775021419013,0.0190123477023017,0.0149880127372928,0.0151406217036028,0.0133256689415849,0.0151340309889564,0.0153039754417718,0.0154858698638422,0.0171126658044051,0.0176172658507253,0.017219114105163,0.016595610623627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322327053524143,0.0314143807222466,0.0274084151072366,0.0163296210712747,0.0148123863090388,0.016595610623627,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ROW Basket Weights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Chinese yuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
