,,,,,,,,300.784424583054,,,Search Revenue Y/Y Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Desktop Search Y/Y Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Mobile Search Y/Y Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abs change Q/Q in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.128755799222,-190.813190074891,-1184.05662236706,-657.995046433776,99.8552993591328,-571.560258511544,-323.635302050215,-100.577697256983,193.697927482294,-607.557876544393,-317.8284680077,-119.55492424167,137.161989045458,-347.526144826893,-175.447765253827,-443.432596355423,11.9811570963002,-56.9301056234498,-142.543793061947,-96.7428293295694,-37.1206367919236,-71.9887327372715,-122.283780170369,12.507202412258,-164.499887781234,-50.7876053606945,-126.19881022696,10.1771980976316,-232.826385892629,-7.55941624952239,-66.2791313806709,120.413015413371,-163.807909516823,21.4534141844359,-32.4960921968936,90.6550144994568,-151.350390345635,30.0048023004031,-26.9921889562556,81.321511654226,-141.279573575825,47.7824337312559,-25.7862097340403,81.3230724340755,-135.514324425006,45.8118796129681,-24.7254067179338,85.0238406712232,-131.018417540116,44.2765228710251,-38.9885809570195,97.6331456549831,-126.697755462349,43.1104494605383,-37.1211948107961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Desktop Click Sanity Check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Google Sites Only - SERPs Viewed (ComScore, WW desktop only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402252.263,393844.905,355402.129,351233.554,374640.776,369055.882,348505.74,325584.114,316460.118,325641.216,322897.231,327246.897,335288.924,353914.467,353451.557,359291.914,353505.487,350471.252,344181.986,358444.981,326692.968,295856.653,290161.563,282590.207,267215.721,271211.901,287259.94737,279764.30493,264543.56379,268499.78199,284387.3478963,276966.6618807,264543.56379,268499.78199,284387.3478963,284387.3478963,264543.56379,268499.78199,284387.3478963,284387.3478963,264543.56379,268499.78199,284387.3478963,284387.3478963,264543.56379,268499.78199,284387.3478963,284387.3478963,264543.56379,268499.78199,284387.3478963,284387.3478963,264543.56379,268499.78199,284387.3478963,284387.3478963,264543.56379,268499.78199,284387.3478963,284387.3478963,,,,,,,,,,,,,1588853.30133333,1502732.851,1417786.512,1292245.462,1401946.862,1406603.706,1195301.391,1105451.8743,1094397.355557,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726,1101818.0415726
,,,,,,,,Google Sites -Ads per SERP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.04,2.0808,2.122416,2.16486432,2.2081616064,2.252324838528,2.29737133529856,2.34331876200453,2.39018513724462,2.43798883998951,2.48674861678931,2.43701364445352,2.43701364445352,2.43701364445352,2.5588643266762,2.48977,2.48977,2.48977,2.48977,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.539814377,2.56521252077,2.5908646459777,2.61677329243748,2.64294102536185,2.64294102536185,2.64294102536185,2.64294102536185,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,2.66937043561547,,,,,,,,,,,,,,2.05820521918547,2.22806268545723,2.41510644252345,2.46824162179321,2.48977,2.5146677,2.5146677,2.5146677,2.5146677,2.5146677,2.57904371151489,2.64294102536185,2.66937043561547,2.66937043561547,2.66937043561547,2.69606413997163,2.72302478137134,2.75025502918506,2.77775757947691,2.80553515527168,2.83359050682439,2.86192641189264,2.89054567601156
,,,,,,,,Google Search Network - SERPs viewed ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479196.832,276140.163,215150.067,458152.277,552210.981,493913.969,411137.321,329916.731,299649.345,267437.633,207117.8,205992.812,172660.175,175329.479,149250.196,130022.456,72979.264,67851.633,58234.854,60177.883,37945.83,36670.087,33909.256,32075.5,29706.4188,28848.2775,48113.6363748,49718.9669346,17417.13597,50494.709799,24056.8181874,24859.4834673,15675.422373,45445.2388191,21651.13636866,22373.53512057,14107.8801357,40900.71493719,19486.022731794,20136.181608513,12834.6439534531,37209.4254141086,17727.4091802496,18318.8912183447,11734.2336674939,34019.1823026665,16207.5054356579,16748.2752825119,10778.4730013805,31248.2986421254,14887.3939882327,15384.1177930792,9900.55963887241,28703.1051875376,13674.8064432699,14131.0717837593,9138.21654667924,26492.9660880972,12621.8463471381,13042.9792564098,,,,,,,,,,,,,1878367.238,1428639.339,1787179.002,980197.59,627262.306,259243.634,140600.673,156387.2996094,116828.1474237,105145.33268133,94630.799413197,86090.369766156,78709.1966883302,72298.2834248178,66409.5430534392,61296.0082383244,56812.205235691,52864.1830633497,49374.2020338964,46277.6011307028,43520.329260414,41056.9882944312,38849.2730777022,36864.7211621655
,,,,,,,,Google Search Network - Ads per SERP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,2.25,2.25,2.25,2.25,2.25,2.2,2.2,1.9,1.9,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,2.1,0.444444444444445,0.448577841600063,0.544413552726154,0.588235294117647,0.588235294117647,0.750921326507986,1.20474879343937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,Google Search Network - Total Ads viewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078192.872,621315.36675,484087.65075,1030842.62325,1242474.70725,1111306.43025,904502.1062,725816.8082,569333.7555,508131.5027,372812.04,350187.7804,293522.2975,298060.1143,253725.3332,221038.1752,124064.7488,115347.7761,98999.2518,102302.4011,64507.911,62339.1479,29699.77554,30690.72033,19352.3733,56105.23311,26729.797986,27621.648297,17417.13597,50494.709799,24056.8181874,24859.4834673,15675.422373,45445.2388191,21651.13636866,22373.53512057,14107.8801357,40900.71493719,19486.022731794,20136.181608513,12834.6439534531,37209.4254141086,17727.4091802496,18318.8912183447,11734.2336674939,34019.1823026665,16207.5054356579,16748.2752825119,10778.4730013805,31248.2986421254,14887.3939882327,15384.1177930792,9900.55963887241,28703.1051875376,13674.8064432699,14131.0717837593,9138.21654667924,26492.9660880972,12621.8463471381,13042.9792564098,,,,,,,,,,,,,894460.589523809,3214438.51275,3984100.0519,1800465.0786,1066345.9202,440714.1778,187237.55477,129809.052693,116828.1474237,105145.33268133,94630.799413197,86090.369766156,78709.1966883302,72298.2834248178,66409.5430534392,61296.0082383244,56812.205235691,52864.1830633497,49374.2020338964,46277.6011307028,43520.329260414,41056.9882944312,38849.2730777022,36864.7211621655
,,,,,,,,Total Desktop SERPs Viewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881449.095,669985.068,570552.196,809385.831,926851.757,862969.851,759643.061,655500.845,616109.463,593078.849,530015.031,533239.709,507949.099,529243.946,502701.753,489314.37,426484.751,418322.885,402416.84,418622.864,364638.798,332526.74,324070.819,314665.707,296922.1398,300060.1785,335373.5837448,329483.2718646,281960.69976,318994.491789,308444.1660837,301826.145348,280218.986163,313945.0208091,306038.48426496,306760.88301687,278651.4439257,309400.49692719,303873.370628094,304523.529504813,277378.207743453,305709.207404109,302114.75707655,302706.239114645,276277.797457494,302518.964292666,300594.853331958,301135.623178812,275322.03679138,299748.080632125,299274.741884533,299771.465689379,274444.123428872,297202.887177538,298062.15433957,298518.419680059,273681.780336679,294992.748078097,297009.194243438,297430.32715271,,,,,,,,,,,,,2483313.89085714,2931372.19,3204965.514,2272443.052,2029209.168,1665847.34,1335902.064,1261839.1739094,1211225.5029807,1206963.37425393,1196448.8409858,1187908.41133876,1180527.23826093,1174116.32499742,1168227.58462604,1163114.04981092,1158630.24680829,1154682.22463595,1151192.2436065,1148095.6427033,1145338.37083301,1142875.02986703,1140667.3146503,1138682.76273477
,,,,,,,,Implied Desktop CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0200420787161544,0.0202765790898992,0.0225877565121338,0.0229669518580102,0.0221637122038491,0.0225888281104424,0.0233106733684313,0.0233643479615656,0.0246710044784428,0.0247746049786652,0.0225506070753646,0.0228077789499622,0.0275254645863059,0.0276414105332774,0.0278687340420446,0.0278812237188268,0.0292931017683423,0.0292061204972569,0.0304534242604546,0.0326413440343533,0.0352542703524259,0.0317189030675058,0.0288385409208937,0.0305499253697361,0.0363824388684635,0.0292394645112064,0.0307292280563573,0.0326823097692407,0.0358764040279305,0.0291155551247117,0.0303513661757398,0.0315134314782018,0.0353566607579835,0.0289523448645727,0.0299562688200778,0.0311100633872437,0.0351637672123773,0.0290089109998587,0.0298293381668109,0.030983863663252,0.0349507857253497,0.029021679014593,0.0296803631951326,0.0308340097936635,0.0347213937177717,0.0289970570501196,0.0295131714813178,0.0306645815859551,0.0344841385998159,0.0289529289386271,0.0293369056828689,0.0304853647250949,0.0342343925371939,0.0288781510310982,0.0291465020752939,0.0302909207623229,,,,,,,,,,,,,,0.0249246469493865,0.0213068130866634,0.0228239094178189,0.0237234429308226,0.0277269051094442,0.0303415918630844,0.0314800238511959,0.0321395748763727,0.0316080074210187,0.0312480666651032,0.0311579964076116,0.0310392817423793,0.0308966748907817,0.0307418930577014,0.0305682767779083,0.0303797077401254,0.0301787444637617,0.0299675326929906,0.0297478764084631,0.029521296127361,0.0292890767621121,0.029052306933721,0.0288119113056083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Websites Ads Served,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804504.526,803443.6062,739520.7500232,745463.714746464,811046.448779512,814935.029248489,784948.134571581,747987.610732179,741566.931935568,778342.794557466,787219.845641516,813780.768463342,817103.682622139,862494.385048495,861366.267062341,919379.261597811,880147.35636799,872592.80909204,856933.98328322,892445.56034437,821524.254446734,743981.169129208,729659.910257615,710620.465879214,671958.742530912,682007.807300298,722363.311155039,703514.261220422,665239.155105603,675187.729227295,715139.678043489,696479.118608218,665239.155105603,675187.729227295,715139.678043489,715139.678043489,665239.155105603,675187.729227295,715139.678043489,715139.678043489,671891.546656659,688759.002584763,736809.125427885,744177.216682163,699173.037736021,709629.089122084,751618.988848985,751618.988848985,706164.768113382,716725.380013305,759135.178737475,759135.178737475,706164.768113382,716725.380013305,759135.178737475,759135.178737475,706164.768113382,716725.380013305,759135.178737475,759135.178737475,,,,,,,,,,,,,,3092932.59696966,3158917.22333176,3120910.34059789,3460343.59633079,3502119.70908762,3005785.79971277,2779844.12220667,2752045.6809846,2770706.24041988,2770706.24041988,2841636.89135147,2912040.10455608,2941160.50560164,2941160.50560164,2941160.50560164,2970572.11065765,3000277.83176423,3030280.61008187,3060583.41618269,3091189.25034452,3122101.14284796,3153322.15427644,3184855.37581921
,,,,,,,,Google Network Ads Served,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479196.832,276140.163,215150.067,458152.277,552210.981,493913.969,411137.321,329916.731,299649.345,267437.633,207117.8,205992.812,172660.175,175329.479,149250.196,130022.456,72979.264,67851.633,58234.854,60177.883,37945.83,36670.087,33909.256,32075.5,29706.4188,28848.2775,48113.6363748,49718.9669346,17417.13597,50494.709799,24056.8181874,24859.4834673,15675.422373,45445.2388191,21651.13636866,22373.53512057,14107.8801357,40900.71493719,19486.022731794,20136.181608513,12834.6439534531,37209.4254141086,17727.4091802496,18318.8912183447,11734.2336674939,34019.1823026665,16207.5054356579,16748.2752825119,10778.4730013805,31248.2986421254,14887.3939882327,15384.1177930792,9900.55963887241,28703.1051875376,13674.8064432699,14131.0717837593,9138.21654667924,26492.9660880972,12621.8463471381,13042.9792564098,,,,,,,,,,,,,,1428639.339,1787179.002,980197.59,627262.306,259243.634,140600.673,156387.2996094,116828.1474237,105145.33268133,94630.799413197,86090.369766156,78709.1966883302,72298.2834248178,66409.5430534392,61296.0082383244,56812.205235691,52864.1830633497,49374.2020338964,46277.6011307028,43520.329260414,41056.9882944312,38849.2730777022,36864.7211621655
,,,,,,,,Total Google Desktop Total Ads Served,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283701.358,1079583.7692,954670.8170232,1203615.99174646,1363257.42977951,1308848.99824849,1196085.45557158,1077904.34173218,1041216.27693557,1045780.42755747,994337.645641516,1019773.58046334,989763.857622139,1037823.86404849,1010616.46306234,1049401.71759781,953126.62036799,940444.44209204,915168.83728322,952623.44334437,859470.084446734,780651.256129208,763569.166257615,742695.965879214,701665.161330912,710856.084800298,770476.947529839,753233.228155022,682656.291075603,725682.439026295,739196.496230889,721338.602075518,680914.577478603,720632.968046395,736790.814412149,737513.213164059,679347.035241303,716088.444164485,734625.700775283,735275.859652002,684726.190610112,725968.427998872,754536.534608134,762496.107900508,710907.271403515,743648.271424751,767826.494284643,768367.264131497,716943.241114762,747973.678655431,774022.572725708,774519.296530554,716065.327752254,745428.485200843,772809.985180745,773266.250521234,715302.984660061,743218.346101402,771757.025084613,772178.157993885,,,,,,,,,,,,,,4521571.93596966,4946096.22533176,4101107.93059789,4087605.90233079,3761363.34308762,3146386.47271277,2936231.42181607,2868873.8284083,2875851.57310121,2865337.03983307,2927727.26111763,2990749.30124441,3013458.78902645,3007570.04865508,3002456.51383996,3027384.31589334,3053142.01482758,3079654.81211577,3106861.01731339,3134709.57960493,3163158.13114239,3192171.42735415,3221720.09698137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Sites - Paid Clicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10056.306575,11027.65734,11372.868128,11239.473728,9740.660176,9595.452932,9758.16072,9116.355192,8860.883304,9117.954048,9041.122468,9162.913116,9639.556565,10175.04092625,8836.288925,8982.29785,10516.78823825,10426.519747,10239.4140835,10663.73818475,10045.808766,9097.59207975,8922.46806225,8689.64886525,8484.09914175,8610.97785675,9120.5033289975,8882.5166815275,8663.8017141225,8793.3678601725,9313.68564360383,9070.65817659293,8941.572456102,8726.242914675,9242.58880662975,9242.58880662975,8465.39404128,8591.99302368,9100.3951326816,9100.3951326816,8465.39404128,8591.99302368,8958.20145873345,8958.20145873345,8333.122259385,8457.743132685,8816.0077847853,8958.20145873345,8333.122259385,8323.49324169,8816.0077847853,8958.20145873345,8200.85047749,8189.243350695,8673.81411083715,8816.0077847853,8068.578695595,8189.243350695,8673.81411083715,8673.81411083715,,,,,,,,,,,,,34954.7726293333,43696.305771,38210.62902,36182.872936,37633.18426625,41846.4602535,36755.51777325,35098.097009025,35841.5133944918,36152.9929840365,35258.1773303232,34973.7899824269,34565.0746355888,34430.8247445938,33879.9157238075,33605.4502679643,33329.9957575711,33054.541247178,32779.0867367849,32503.6322263917,32228.1777159985,31952.7232056054,31677.2686952122,31401.8141848191
,,,,,,,,Google Network Search Rev - Paid Clicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9583.93664,4970.522934,4733.301474,10079.350094,8835.375696,7902.623504,7400.471778,5938.501158,4794.38952,4279.002128,3313.8848,3295.884992,2892.05793125,2936.76877325,2499.940783,2177.876138,1222.402672,1136.51485275,975.4338045,1007.97954025,635.5926525,614.22395725,567.980038,537.264625,243.610149033969,236.572884414741,394.560186023877,407.724843115484,26.125703955,75.7420646985,36.0852272811,37.28922520095,23.5131335595,68.16785822865,32.47670455299,33.560302680855,21.16182020355,61.351072405785,29.229034097691,373.35117312032,1288.2686855972,276.298165743121,53.6817952868787,420.80738401045,1323.00384022343,321.865144843889,105.756636694825,327.017295583011,1226.44257922735,368.318953063601,16.5389924800238,234.165108039846,1263.11871273622,415.650722111065,70.4071986555209,284.435116320263,1300.75080272896,329.601781383005,-17.0350144394051,335.624361257356,,,,,,,,,,,,,12611.8943122857,29367.111142,30076.972136,15683.16144,10506.6436255,4342.3308695,2355.06127275,1282.46806258807,175.24222113555,157.717999021995,485.093099827346,2039.05603063765,2077.64291734516,1845.46563281082,2033.61174982307,1948.94193092992,1868.85251933413,1792.31854695822,1719.30445941001,1649.77505784121,1583.69549539203,1521.03127367127,1461.74823927165,1405.81258031996
,,,,,,,,Desktop Paid Clicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19640.243215,15998.180274,16106.169602,21318.823822,18576.035872,17498.076436,17158.632498,15054.85635,13655.272824,13396.956176,12355.007268,12458.798108,12531.61449625,13111.8096995,11336.229708,11160.173988,11739.19091025,11563.03459975,11214.847888,11671.717725,10681.4014185,9711.816037,9869.06614144,10271.111598,10467.77339013,9517.57971626,9671.6848186112,10065.68936604,10258.4179223274,9327.2281219348,9478.25112223898,9864.3755787192,10053.2495638809,9140.68355949611,9288.6860997942,9667.08806714482,9852.18457260324,8957.86988830618,9102.91237779831,9473.74630580192,9753.6627268772,8868.29118942312,9011.88325402033,9379.0088427439,9656.12609960843,8779.60827752889,8921.76442148013,9285.21875431646,9559.56483861235,8691.8121947536,8832.54677726533,9192.3665667733,9463.96919022622,8604.89407280606,8744.22130949267,9100.44290110556,9369.32949832396,8518.845132078,8656.77909639775,9009.43847209451,,,,,,,,,,,,,47566.666941619,73063.416913,68287.601156,51866.034376,48139.82789175,46188.791123,40533.39519494,39722.7272910412,38928.2727452204,38149.707290316,37386.7131445097,37012.8460130646,36642.7175529339,36276.2903774046,35913.5274736305,35554.3921988942,35198.8482769053,34846.8597941362,34498.3911961949,34153.4072842329,33811.8732113906,33473.7544792767,33139.0169344839,32807.6267651391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Sites - CTR (Worldwide),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.028,0.032,0.032,0.026,0.026,0.028,0.028,0.028,0.028,0.028,0.028,0.02875,0.02875,0.025,0.025,0.02975,0.02975,0.02975,0.02975,0.03075,0.03075,0.03075,0.03075,0.03175,0.03175,0.03175,0.03175,0.03275,0.03275,0.03275,0.03275,0.0338,0.0325,0.0325,0.0325,0.032,0.032,0.032,0.032,0.032,0.032,0.0315,0.0315,0.0315,0.0315,0.031,0.0315,0.0315,0.031,0.031,0.0315,0.031,0.0305,0.0305,0.031,0.0305,0.0305,0.0305,0.0305,,,,,,,,,,,,,0.022,0.0290778934804826,0.0269509045943019,0.028,0.0268435168880531,0.02975,0.03075,0.03175,0.03275,0.0328121265217587,0.032,0.0317418926381979,0.0313709463190989,0.0312491023431159,0.0307491023431159,0.0305,0.03025,0.03,0.02975,0.0295,0.02925,0.029,0.02875,0.0285
,,,,,,,,Google Network Search Rev - CTR (Worldwide),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.018,0.022,0.022,0.016,0.016,0.018,0.018,0.016,0.016,0.016,0.016,0.01675,0.01675,0.01675,0.01675,0.01675,0.01675,0.01675,0.01675,0.01675,0.01675,0.01675,0.01675,0.0082005895989714,0.0082005895989714,0.0082005895989714,0.0082005895989714,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,,,,,,,,,,,,,0.0141,0.00913600027672516,0.00754925120960665,0.00871061684361846,0.00985294117647059,0.00985294117647059,0.0125779322190088,0.00987965042485228,0.0015,0.0015,0.00512616508404658,0.0236850653119073,0.0263964441864669,0.0255257185287103,0.0306222819239494,0.0317955766932205,0.0328952645224914,0.0339042134598089,0.0348219189087789,0.0356495370877525,0.0363897866193893,0.0370468301952283,0.0376261413269695,0.0381343608740693
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,-0.0686422166877904,-0.0629410782907042,-0.0194044673266435,-0.0730267359365102,-0.15529718526955,-0.117637106241813,-0.0734808815487514,0.00510707656946674,0.0594981955988527,0.0868233184585578,0.094625543568071,0.0979230583812074,0.0543309417521944,-0.00972894674011737,-0.0262258598566593,-0.00235722811173522,-0.0758475327428226,-0.15583189402365,-0.15695308062985,-0.211621805355952,-0.182058546788188,-0.0832996376796028,-0.01,-0.01,-0.0099999999999999,-0.0100000000000001,-0.0099999999999999,-0.01,0,0,0,0.0267927048158467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,NA,-0.0542028960515503,-0.0565279044398823,-0.0885472170439156,0.0848920760226282,0.00332169793750681,-0.150221639612259,-0.0751689217267884,-0.00999999999999979,0.00678061398624563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,Google Network SERPs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.152367762314422,0.788635030971572,0.910932804868706,-0.279897214174492,-0.457364385515543,-0.458533975984793,-0.496232063058075,-0.375621808037374,-0.423792583294317,-0.344409846014454,-0.279394644014179,-0.368801004570975,-0.577324278745808,-0.613004992731428,-0.609817236018906,-0.537173155689353,-0.480046414280089,-0.459554834885109,-0.7,-0.7,-0.7,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.0902500000000001,-0.0902500000000001,-0.0902500000000001,-0.0902500000000001,-0.0857374999999999,-0.0857374999999999,-0.0857374999999999,-0.0857374999999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.0814506249999999,-0.077,-0.077,-0.077,-0.077,,,,,,,,,,,,,NA,2.59371732013514,0.239438874346843,-0.54808738356323,-0.407738626605763,-0.586706180938601,-0.575149690657399,-0.30671465533474,-0.1,-0.0999999999999999,-0.1,-0.0902499999999999,-0.0857374999999999,-0.081450625,-0.0814506249999998,-0.077,-0.07315,-0.0694925,-0.066017875,-0.06271698125,-0.0595811321875,-0.056602075578125,-0.0537719717992187,-0.0510833732092578
,,,,,,,,Total Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.051509114091268,0.288043409051021,0.331417294203176,-0.190125623783004,-0.335266445419275,-0.312746733489302,-0.30228411445991,-0.186515603957764,-0.175553810638354,-0.107633079661554,-0.051533025296409,-0.0823744711030139,-0.160378959546102,-0.209583995883819,-0.199491870480905,-0.144470529242785,-0.145013280908606,-0.205095508939225,-0.194688723762157,-0.248331292769523,-0.185708867436536,-0.097635941999732,0.0348774529582065,0.0470898624634684,-0.0503884285963911,0.0631017197405286,-0.0802967763900919,-0.083940912569199,-0.00617715021448917,-0.015829335959945,-0.0077994077478748,0.016349603057682,-0.00559399011024975,-0.0144755405586553,-0.00707464501422483,-0.00729347721930351,-0.00456927896841053,-0.0119304576422514,-0.00578732367337553,-0.00596765180386361,-0.00396718363317483,-0.010435548011562,-0.00503088216973979,-0.00518858131377309,-0.00345941901560332,-0.00915937176705561,-0.00439166350585307,-0.00453004355656272,-0.00318867814846679,-0.00849110843085388,-0.00405175370740329,-0.00418000427905396,,,,,,,,,,,,,,,,,NA,0.180427573329526,0.0933328510563511,-0.29096177725674,-0.107036294610739,-0.179065733454246,-0.198064533332328,-0.0554403590550934,-0.0401110315602975,-0.00351885649392392,-0.00871155951574121,-0.00713814862322426,-0.00621358768687164,-0.00543055090618383,-0.0050154658835796,-0.00437717349120104,-0.00385499857332328,-0.00340749102935733,-0.00302246016695507,-0.00268990771992395,-0.00240160468146755,-0.00215075389833586,-0.00193172058102098,-0.00173981658810396
,,,,,,,,Desktop Search Rev Breakdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
